test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,0,D,val_global_th_f2,1876,0.857972996069048,0.5507405375754251,0.997020854021847,0.7095406360424028,0.3486140724946695,0.18284295117660587,0.2727272727272727,0.6226012793176973,-0.3252402478155476
2025,0,D,val_global_th_macro_f1,1876,0.7584905660377359,0.6320754716981132,0.7984111221449851,0.7055726195699868,0.6060767590618337,0.3061819177973088,0.0,0.6716417910447762,-0.3252402478155476
2025,0,D,val_isotonic_calib_0.2,1876,0.8523028057173108,0.5893837705918242,0.9592850049652433,0.7301587301587301,0.5788912579957356,0.2604171286422152,0.0,0.8731343283582089,0.10076119830925678
2025,0,D,val_isotonic_then_perphase_macro_f1,1876,0.4129032258064516,0.617363344051447,0.381330685203575,0.4714548802946593,0.4557569296375267,0.24808902676751124,0.06818181818181818,0.23720682302771856,0.10076119830925678
2025,0,D,val_perphase_th_accuracy,1876,0.45029736618521665,0.6235294117647059,0.42105263157894735,0.5026674570243035,0.5154584221748401,0.2653385533403961,0.0,0.3603411513859275,-0.3252402478155476
2025,0,D,val_perphase_th_macro_f1,1876,0.6597696662112044,0.617351598173516,0.6713008937437934,0.6431969552806851,0.5085287846481876,0.2910869886783519,0.09090909090909091,0.458955223880597,-0.3252402478155476
2025,0,D,val_shift_calib_0.2,1876,0.6966660242821353,0.6227390180878553,0.717974180734856,0.6669741697416974,0.5847547974413646,0.2993036849300781,0.0,0.6092750533049041,-0.018712548471912394
2025,3,A,canonical_0.2,275,0.8031400966183575,0.4962686567164179,0.95,0.6519607843137255,0.4618181818181818,0.16075949367088607,0.0,0.9745454545454545,-0.7462403116026786
2025,3,A,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.08,0.04684236961061619,0.5384615384615384,0.19636363636363635,-0.7462403116026786
2025,3,A,val_global_th_macro_f1,275,0.22727272727272727,0.3717948717948718,0.20714285714285716,0.26605504587155965,0.39636363636363636,0.19457071660499886,0.0,0.28363636363636363,-0.7462403116026786
2025,3,A,val_isotonic_calib_0.2,275,0.7098765432098766,0.46,0.8214285714285714,0.5897435897435898,0.4036363636363636,0.14721485411140584,0.0,0.9090909090909091,-0.08816680027750379
2025,3,A,val_isotonic_then_perphase_macro_f1,275,0.35346097201767307,0.40336134453781514,0.34285714285714286,0.37065637065637064,0.36,0.2271238810872957,0.0,0.43272727272727274,-0.08816680027750379
2025,3,A,val_perphase_th_accuracy,275,0.36418816388467373,0.48484848484848486,0.34285714285714286,0.401673640167364,0.3781818181818182,0.15437287247970674,0.07692307692307693,0.2690909090909091,-0.7462403116026786
2025,3,A,val_perphase_th_macro_f1,275,0.47652916073968704,0.46853146853146854,0.4785714285714286,0.4734982332155477,0.33090909090909093,0.18615344872126066,0.07692307692307693,0.4290909090909091,-0.7462403116026786
2025,3,A,val_shift_calib_0.2,275,0.5248990578734859,0.4262295081967213,0.5571428571428572,0.48297213622291024,0.37454545454545457,0.1846041055718475,0.0,0.6654545454545454,-0.3052790559819023
